state,district,tehsil,village,lgd_code,khasra_no,guid
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,240,0a3a4954-e1c8-4567-b243-3a87e2e429db
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,40,7beb4bd2-ef84-4c8f-9079-6d5b5b4e3538
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,194,6d9bbd4f-c5dd-4183-a332-05880db59c1e
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,793,ec42d7e4-4a73-466d-9bda-c601a15b8101
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,344,8fb8f918-2eff-4922-9850-6a10a9915f54
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,64,b3358d62-6e91-47d8-9bd8-ef5d56e0c1e2
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,80,6d07d9eb-4d73-4b76-af32-0fded6c5e28f
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,523,bf0fc3ef-bd37-4f39-8949-901b9e636622
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,341,f6500c3b-f74f-4abf-a24a-3f3927644381
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,72,2bd6ae61-d488-418f-b84d-d064eb614610
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,10,8feab099-986e-40ee-9876-be23db8af4ed
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,563,83756712-cec5-48d6-a857-764674254957
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,75,3d2b68b8-4f09-4141-a5b1-1d07ac8646ba
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,464,6b33ebf8-430b-418c-adc9-875bdcd1d0ea
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,285,7f540499-9c08-41c0-984d-e6948dc6b14a
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,539,8b8f9e90-9ec6-466b-af8a-4d055f811d71
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,83,22d70b50-1b57-4292-a674-4272760e036f
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,46,826f692c-b08a-4fcc-809c-5828225ef2f1
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,483,330aa56c-2103-422c-8bf2-4b164a68f4fd
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,213,2d31b85c-41e3-4680-ace2-daecc97cc49c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,769,a002e393-6dc1-4a55-b89e-7e831c0e3220
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,301,4a43e3fb-b985-49b5-a8e1-824764ea855c
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,198,a9a743d3-cc30-44a9-9fa3-7fbf41613be9
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,501,969472b4-3252-4613-96a6-d0db56da6b15
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,162,eb361b0a-6c2a-4f15-81df-967b8a34be86
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,426,adfe1405-5a0f-4735-9b92-1813b2dcdcfd
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,308,1cf35a34-eed0-4090-8167-21b4e97776d4
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,18,8185a5de-334c-457c-baa8-b388a715e0a9
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,191,d95aac97-8484-48f4-b887-ee1e12d7bf16
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,43,6aba124b-02a7-48a3-bb46-e7f28f531129
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,304,366e761d-4138-4c76-8ac0-ff6f801d3eeb
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,405,9d3d2656-96c1-4dcc-afe2-9cc90687120f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,112,9dcab809-a59b-4478-b9d3-0f9dfaa4a6e7
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,212,f30168c8-0dfa-4326-b283-4401a0f4c012
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,356,5a7c0d6c-a0ad-4157-a798-709f4134c69c
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,191,88505466-4275-4f60-aa63-c8f2bb59b86a
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,218,70d1d27e-9725-4183-b7e1-7e4cbecede01
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,144,95077752-4484-4776-9f39-ef0df07116e8
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,869,5c01b682-93c6-4154-ba91-c8710c679667
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,398,9508a8a1-6345-4c61-bde3-e6b83d7d6d32
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,138,36e3b5a0-aae2-4656-888b-9758ba2e32f9
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,437,3cc202f6-12f3-4930-9a21-1b0c65da1153
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,797,833ce4a1-1612-4531-a41f-5fb6832ab82b
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,373,8fc9f47c-6611-40c0-b24d-710b03fa9dce
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,495,425f676c-d48a-47fd-b756-2f0a145c0b2d
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,48,94aeb9c1-127d-4378-b932-c758af2fa1d2
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,188,8f8b01a1-42bb-462c-a1b9-0d91c6119a1c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,229,6310912c-3d09-462b-8106-4a5cbd69afd0
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,417,70e71939-ee41-407a-a400-8e28d30c41a9
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,236,e1e313f1-b924-4ca2-b01a-7e67043d0f91
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,260,17ccf0a9-20f2-423d-875c-b81f1a749b66
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,236,b692ce98-5ac3-47c5-9abc-10f62dee8e2f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,709,1cb2e68c-eb24-44ce-91d8-7ae81d3dc359
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,194,3dcfe74d-bdfe-43b8-ae3d-f3c02847089b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,548,be110aa0-4cdf-49ae-b72e-b5b371b18250
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,746,7a70e4a1-5fc0-4533-b61d-addfc0614050
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,690,adbd04c3-06b9-4b0c-91bd-f784842d94bc
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,57,6adc0acb-4e28-450b-9b2a-f4faf00281c6
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,884,a13ae9f7-2bd9-4777-b557-0b73f03d513d
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,341,171e6921-a787-4a51-aec0-108d873738bc
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,449,3d07ff14-9cc6-49a1-ac92-463f7c103410
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,240,e275839b-7f94-4ca4-ab01-187f8c8c603f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,319,41c5550c-5b66-4649-a3e2-edc8bf1fc0ab
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,129,21118f5c-731f-4ee1-9a39-439f9def4c03
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,57,67fcb376-aaca-49bb-a250-ffeb244164bc
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,704,85e488bd-e6ac-4eaf-80c4-4444273fb321
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,78,68928754-d3fa-4a97-8e9f-cffdbc28ab49
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,85,a6f37d8d-fc2f-4e09-805b-0349ca27a9d6
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,402,4a7d1e18-c7d3-406c-8c33-caa0621e2e2b
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,224,e2b99f05-072e-4883-8212-07dfacac2837
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,419,7543eb91-6ed8-4d0c-b44c-f07f43569dde
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,721,a5527339-ec1a-49e6-a797-09aed8f61a7f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,684,2c526351-4673-4241-be30-b8c51241fbcc
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,151,c8e0731e-8311-4ec1-8ad7-314c916391d8
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,809,e36a7ed3-e79e-42e3-bbd0-e3c1c88b82c2
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,268,8bb788d7-ca3c-4631-9a6a-e2df4ac02410
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,878,73e3ee25-250b-425f-afbb-ac31ed0ad2bf
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,508,dd19a19b-9088-469f-8b2d-2aa300aa6c52
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,283,4cb0496d-4c08-4ec9-a0d1-c5e4be6598b7
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,424,b0b331ea-3b16-49a8-8738-2a67c35cc522
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,748,c0e837f6-0692-4201-a930-75fb0c222d7c
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,363,73483d4c-cb58-4780-bfd5-78ec9557c28f
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,98,3b78cc89-d147-4b10-9d66-dab98f519f76
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,895,c89b9f40-319a-45a5-8692-3c21f3568ffd
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,38,19c1634b-f921-4bfb-ac15-e69d6d7b409f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,168,dffb7373-67f9-46a7-adcd-b9a34ccf58ed
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,728,95b18876-abe2-42d1-bf6b-203f4e7dd3b6
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,58,5517472f-d0eb-4e1b-9f2b-fe12f1f9dbb6
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,118,297e6d31-b6ae-4838-b7f9-0cd96ccb54a7
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,873,63c4ba1a-4839-44a3-b688-6128cdd891d9
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,544,13173639-18d1-4f9a-b2b0-a9db07631e0f
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,501,f744dddb-5772-4d8b-bfe4-69b6baa007d4
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,148,07905b98-3815-473e-bf6a-c7b2fb787d4f
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,286,a3787c98-11d5-49db-b15f-9842b46b10ba
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,581,337e7e47-98b4-4137-bddd-fa2146f0af0e
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,562,f1feae7a-9469-4e5d-8b8d-20dca1b93f30
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,18,87cffc35-fdb1-470c-bbfd-baca02f6ab9a
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,3,e482be11-41b5-4258-86a1-db5ba0f48275
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,734,f3d43e04-1c69-454a-baf8-7a8b23818460
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,378,c0c45d3c-959a-409d-8620-cbe7bbce67e8
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,87,7fdae85d-8443-40b1-ae99-416143d2f657
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,560,ece10413-dd56-473d-8375-7bc81c8c163e
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,661,a456097a-9dac-4873-b828-25101e43bf4c
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,387,987115d4-26d1-4821-8c7e-46fd39a0b5d3
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,232,e379ea8e-da49-4996-82bc-c0db80c41c73
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,237,accc526a-3387-4b6b-b1d8-47ab12589d05
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,161,1ba066c3-a9fd-4438-b638-79de48d76f87
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,834,11e4cb07-c0da-430c-91dd-f6d58a7e2e3f
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,62,b35d80fe-656e-4c4a-b28a-d9da50f872c8
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,231,9ab4033d-3ce3-4f88-915b-79ddf1681852
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,77,7d2592b3-7aaa-40db-a586-fbb918e0b267
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,256,0bcfaa2d-5089-4003-9bce-126452dee197
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,427,84e9425c-fe0e-4fa8-be63-2bc1d6eb2587
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,390,cbb78ec3-7317-4aaf-8871-d2d4bda06b43
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,11,4b2a04f0-b816-4903-8def-94de46df58b2
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,63,0d98b1b3-8ab8-4e21-99a7-ef3b927b4207
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,265,b8e4f3c7-96aa-40cb-8fa1-1958ebb98aad
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,676,5d5dc546-ee8c-47d7-be68-0329a13a4c73
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,330,43227ed2-0ab1-4f7c-8481-f928128deef5
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,506,d9421452-f24b-4d0d-b976-bb3c99cdd976
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,349,ccbdb98e-c61a-473b-b9e6-c9a6fa535984
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,277,00c365ea-a56d-4ab0-9158-c30229e5f752
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,87,d24333f4-60b4-4603-90f2-cdb4a549f57f
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,255,b7444d75-8160-4e30-b112-d6162690402b
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,475,bde24a86-95e3-4fd4-b549-15049aa114fd
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,277,35ff5942-1322-43c8-8076-dc038b6dda1e
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,471,29b5becc-aeb6-40a6-937a-343953494d1d
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,901,f172fc7c-08da-4612-87b5-99f19235a540
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,92,84770fe5-4d44-4771-9d36-835efc508874
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,78,f1e2c374-d7c0-40f0-8688-05b8fb6a85d3
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,63,a60a8ca8-ef3c-48e9-8283-a6bcd77a8e76
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,701,9b539bd6-a7f7-4f01-80c2-5adf21a1fb19
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,225,9d9dad3d-25d8-4af1-843c-aff1407853f4
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,412,2de7dfa0-a975-46a1-a46f-0b97590ec1c6
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,759,973f1b5a-aad2-4bd5-b38f-861bd3e8d0a8
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,429,e8e3f012-b84b-4490-ad4e-868f28b411bd
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,225,095fa9b4-192b-479e-b14a-99edb9d7f51d
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,307,48b55755-b7ba-47cd-996e-12b7d3ca8c69
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,524,a1a6b30c-0d23-4d74-8649-e4199ec32915
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,698,383ef69a-62a0-4124-9503-4c23bb3c8b3b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,789,456d68c2-3bd5-44ca-b142-bdaecced94a9
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,829,f3c703b4-b2dc-4f36-87df-0fab7bc8daa4
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,53,f976246a-5198-4e90-9070-97996acc37f1
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,732,a1c35854-a774-4124-a1c6-f29181a0ca57
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,500,64507372-0550-444a-849c-e46c625ee4a3
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,92,aeac2dd0-7d02-461a-a78f-d46d99205ee1
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,279,097b4a1b-af6e-4ea5-8255-1d7d523f4d36
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,69,18d4f1a9-0a0c-42cb-b501-6cb229bf91b0
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,199,88525fb4-c77f-4e7f-a526-2f93ccfff709
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,342,82241069-1575-46e7-adda-6a7d52204066
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,778,2e59c4ee-4d98-4527-bd8b-fca0f4ece45e
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,95,4810c158-2ccd-4e26-b58a-63b497d83622
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,319,8cb1a26b-c5c9-43fe-a0b4-b80882b3b21f
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,107,e9f56587-ed48-454e-af10-1a15554930fe
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,489,1097d9d7-8919-40c3-a58f-ef5e74f50eaa
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,106,47fe532e-3f61-47eb-9c20-111dee232799
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,391,08ea8378-1f15-4984-9572-eaa44dbb06d6
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,70,64998217-cbba-4e5b-9336-5d79aa9fe3ad
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,750,e7d815b7-d7e8-44ac-a18c-186f7b167c80
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,127,2eab069c-6950-40e3-be34-c4ba625160ac
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,469,2339e1df-7603-4f29-a04b-cf976d0147ad
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,70,955ae8c9-1810-43f8-909e-436b248ddf5a
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,479,686dac64-0198-4808-9e14-9d67de10eb8d
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,553,ae716276-b5b2-4bae-ae23-87ade223a269
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,10,a29002b0-374d-4040-bd4e-b8508b4278e9
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,109,43053c77-3f1d-47e9-84a7-0006c32e1f91
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,226,92fd5b10-fd86-42e6-8265-54f7aa891490
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,215,630fdd3e-c749-4a85-b3bb-fc8dbf28ab9c
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,529,f050919c-2285-41b5-8581-7d80c27f1f22
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,87,8173ecaf-0d32-4fb4-8b91-0c4a7555e68d
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,16,3dcd17d2-a878-492a-bd68-c0d248f57486
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,269,b82f9d6e-dd90-4bf4-afb5-5d78c9972aaa
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,168,e2fe7f35-e879-4ca2-b8ff-7eabc6fc8201
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,414,2d417cc4-9b68-4dbe-806b-410a7d52b2f5
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,134,da3231ba-a068-4584-a26c-77f8165ca08f
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,102,da9395d0-d748-4221-9cb0-20a57dc0aacb
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,250,1ecb10bd-02f3-42da-ba06-b0b6378e1f8c
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,47,1553bfcb-ddb9-404b-9961-0be2a7d18ef0
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,572,92f3772b-062f-4cc0-b5da-59016a8bafe7
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,588,08a757c8-dedd-4d7e-8b33-0a17738e2d09
Andhra Pradesh,Krishna,Avanigadda,Edlanka,589772,58,b5595451-ec54-4767-8bb6-d6d8eb8156b6
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,672,362ed3b9-afce-4a13-971f-e6db4e033602
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,262,f3135aae-3df0-4312-b8c3-a1cbdcc12e7e
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,233,064ea1b5-d1fc-4a89-812d-8fabe9b46652
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,61,9c3d9b39-d570-4bf3-bc11-5a5a5b2d733d
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,405,e6175570-0fab-4f89-a936-4278482e9f7c
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,364,660c1184-9048-4dd3-a56f-a4c5f102046e
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,12,b46f4471-5e05-4646-8547-9f2d767fa357
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,385,dee8e4e1-71ea-44e1-b1f8-04b4db745186
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,58,76ba45d0-ec24-47fc-ac10-c735dd4b55dd
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,248,f0b43c1d-1583-40e3-858f-c8b7631e8d06
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,788,4729c387-35cc-4b7d-905c-8780c10c1dfd
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,807,c7a05169-39b6-47d1-9f92-7a96b5952d29
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,674,4cff28c9-c9c3-406a-b7a7-fac6fca935b1
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,667,86692eba-c6c6-4516-93d4-d3e40417f803
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,630,126979cf-9b18-44ea-b41e-be25150b3a69
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,466,ce73306a-3507-4d9b-9664-92fdfdbe9634
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,350,39e6d141-76ed-4699-ab5a-26db9c63e9c0
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,28,dc451e76-1510-451b-9eae-da6312b883cc
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,209,dd34c53d-bbf5-4bd4-bbe4-36973bd76beb
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,53,b045b38b-9ff5-4ae3-8a52-8f4435dff95c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,540,18bcc4ef-4d9e-4f6e-80db-4935a7666863
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,191,3aee2272-5863-45c3-94c1-b88373bd9613
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,421,084e71aa-05fc-4680-8763-b23a5a4d20de
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,324,f7435443-8085-441d-9ac7-404bf150ed56
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,191,f58f634d-f7e6-47f9-b0d1-e61c20ab887c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,819,61dda584-33a0-43b8-90d1-adbe069d6254
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,584,b6f7bb0f-8c3e-4920-8208-b26895ce1956
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,248,70acd36d-85fb-4552-9fd6-da07685ed794
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,313,39149e37-e750-440f-9932-bb977d951469
Andhra Pradesh,Krishna,Avanigadda,Chiruvolu Lanka  (South),589763,77,239b26de-34c2-4650-b3a7-31ab7daad21c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,30,8acd1aad-7083-48b4-8761-a8310fa658ef
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,682,dc0dd1f7-01a0-4bbd-acc0-0cf6dc6e1e1c
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,633,0e2d4f88-0971-4fad-bb2f-79cfae2c896b
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,664,07fcc68e-5554-4b37-b4eb-e7820be3cc3b
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,84,b2109978-3c5c-40d3-b582-56cd2acb9bff
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,543,c0438d7d-06c7-4e47-92d8-e8880fa4bc2d
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,234,8c922256-a528-49aa-b6de-ae6da917cf86
Andhra Pradesh,Krishna,Avanigadda,Puligadda,589771,29,66d263e0-8ff4-4cc0-a8e1-e706749e816d
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,723,b186d1ee-fb77-4666-b319-d5266649229c
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,784,857fa4ac-0693-4ab5-9557-1fa2845061ee
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,49,7df34ca6-ff18-4d51-bf5b-a767462a69d7
Andhra Pradesh,Krishna,Avanigadda,Aswaraopalem,589776,341,90a293cf-625d-4bd0-8607-3492644c3a09
Andhra Pradesh,Krishna,Avanigadda,Modumudi,589775,331,3b257900-6711-4853-a423-998626f04309
Andhra Pradesh,Krishna,Avanigadda,Avanigadda,589773,225,8c8144e0-f12a-4164-abbb-296bc5d44984
Andhra Pradesh,Krishna,Avanigadda,Vekanuru,589777,446,f09db1f8-13c6-497b-8bca-d280d812edae
