state,district,tehsil,village,lgd_code,khasra_no,guid
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/20,ac784bda-de67-4eae-a3d4-4d37526b1beb
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,13,fa067c61-8b61-4089-9dd4-a14fb65b3b2a
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,11,e71f617d-28cf-48d4-96a8-319d234b379b
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,134,835759a8-c3b5-414e-8d68-2bd5edbbcce5
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/97,184d5ac2-f282-48d0-97fb-7b3ff0dd8408
Telangana,Adilabad,Adilabad Rural,Maregaon,569014,3/1,7ea71269-811f-43dd-9109-b3e6a7df3957
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,72,8f8da2b9-2111-4520-81eb-517a8d95bb57
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,4,0b522c04-b742-40c8-a744-b0c120646c9d
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,82,64bc2fc6-b98c-476f-b27b-64a088d40386
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,106,4efc34ab-0b47-4fb5-877c-dc0fa902a040
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,84,28e9ee07-ff0b-4176-afa3-386d6b2edc3b
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/3,92585096-65aa-4bbc-885a-2de117a0b308
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,96,88dd7414-0859-4cfc-8382-c5342539d204
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,31,4108b890-5300-4f91-ad51-a2065ed97158
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,23,c1d7c251-b3a0-49bd-ac11-0124e1dbc1fb
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,74/2,a7ad90ad-7968-473f-b6cf-2c906c8536fe
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,56,93c6261a-bf44-42e1-9b64-982b70d1c62f
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,31,2cb2df38-8277-473e-a9ff-d7f26b570a13
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/68,26fc9551-7d1f-4a65-8164-6d1b263b345f
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/140,091cbac2-c039-4ff8-af47-28676914caed
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,145,e24cc11b-45dc-4e6c-b217-07896c8f679e
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,2,f4929486-f7b6-4c9b-a717-0d9d6cd56fa0
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,47,17f0b89c-bd0b-41a4-b7e6-8b747c1d9070
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,3,74847121-095c-42cf-8e96-fa112f1c3769
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,39,afade862-e29e-42cc-b557-965dc2a035e0
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,66,a86ac521-e9c3-47e3-95e3-aa3859683a7c
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,6,18f65796-e384-4506-916c-5ee6067272c9
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,35/2,c5682b43-23ac-4756-92df-81118a44706a
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,o/130406,72fdb9a8-f0dc-498f-8899-32da21deb772
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/10,01bbb89d-7fe4-4094-9a1c-88104bc59f76
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,115/5,26d49549-7c29-44d5-b1fa-dde9bdb1e2c5
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,2/1,ceacc2a5-f21a-40aa-8ef1-b560b43a464f
Telangana,Adilabad,Adilabad Rural,Lokari,569000,27,51f2d456-0e4f-4787-867e-7189229de8fb
Telangana,Adilabad,Adilabad Rural,Lokari,569000,22,cc17d67f-7cc4-4ac3-9e5a-0a54e08cf1c6
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,28/2,2637ca22-6611-4e91-8e04-f3def93915dd
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,9,a02906f7-02c1-4c3d-8aa6-55e8beec3084
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,16,e998a1f0-5429-4f8e-9949-38753e8d731a
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/18,f27bd601-1f34-4331-ae32-2b34332c60ce
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,15/9,5d09b0e9-df60-48af-8500-5e5c51e6a242
Telangana,Adilabad,Adilabad Rural,Belluri,569009,15,881a228d-de32-469d-8650-5508adc909dc
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,77,0620195d-8095-4421-a57f-947187edd133
Telangana,Adilabad,Adilabad Rural,Wanwat,569008,5,b6f050eb-330e-4084-9802-7d05cb1906d9
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,39,69b327fc-4d58-418d-946a-9b0455fac493
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,101,e35d3557-3d2f-4586-8bf5-ddc279cc3483
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,21/1,aae32c72-7ed6-4c43-b9da-7ccabe0d1dba
Telangana,Adilabad,Adilabad Rural,Dimma,568978,1/2,b9da50df-b305-43ea-828f-e20ee87c9705
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,152,fd64bf39-12b0-4c75-96f9-8ba10777c487
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,24,a2f53a10-de6c-4556-9afa-a09fc60d1254
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,23,c3a1696f-eb50-40ff-a012-d913a07ed80a
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,65,9529c81d-e2d4-4a28-8e22-38b1154fa873
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/41,b8443d52-4ce3-46fc-a5cf-08fb7e64a0d6
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,11,5d7ac3b8-65ec-4eac-afce-9b0abbdec7e5
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,22,6dd9f6c8-4986-471c-a35d-eea25be81dc6
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,9,b5a04cd1-6724-4cd3-8499-a58b7d6f4166
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,94,04737263-a2aa-4816-affd-42d620ebeeb9
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,38/2,6c0fd106-b7fc-4b9c-b3d1-fb2d76893ccc
Telangana,Adilabad,Adilabad Rural,Belluri,569009,42/2,b9585ddc-ca0e-4cbb-8669-16c20f9a8d1f
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,85,d24e6310-ac45-4003-a7e1-07b4e66d35f3
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,115,183541ce-2d81-47f0-9177-d3937aa3593e
Telangana,Adilabad,Adilabad Rural,Belluri,569009,16,86cebfec-dbf6-4b0d-beb5-1213ac1f6e91
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,41,efa3c8b8-f87f-40d0-93fd-b456f7fd5c25
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,24,7597093c-ef6e-4bce-94ca-45f5d69b3d51
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,67,bce562e6-a2a3-4835-b576-508823e4b9b5
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,54,4dacecfe-2709-4c3b-b289-f92a6948ae81
Telangana,Adilabad,Adilabad Rural,Belluri,569009,22/2,fa29317d-2359-4503-b5d9-5a59ccb9cc3c
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,o/128503,f13f66ce-8fb6-4607-acab-5fc88a378775
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/43,229423a9-b84f-4640-b33d-0eb5cf020af0
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,86,571b9c51-1a97-4991-b612-69fc891cb261
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,o/131817,7d30de50-c307-49e8-86c5-d1954934b560
Telangana,Adilabad,Adilabad Rural,Wanwat,569008,16/26,84a3a84f-52ea-425e-849c-87eda6ca8520
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,99,756634ef-4b34-48b7-b5ae-96c037a19103
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/110,3579a106-a904-40f2-9693-1e0f6a285024
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/1/1,3d156f0c-2d59-412c-aefa-b829891c8cde
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,o/130393,4d1b1e62-7035-40bf-b3f1-494868d14660
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,73,2b3a0376-3919-404e-8dc3-245ecc7f9ba8
Telangana,Adilabad,Adilabad Rural,Takli,568988,13,77a9c40e-7f64-4e3b-a30e-7d7cd10ddcea
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,62,3d729825-b618-42da-885c-a7546dfc8598
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,4,7df78aff-107b-47bf-a17e-9b411a3bb711
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,64/2,02130006-cc75-4bbd-ac99-7fa72e8b5ca2
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/85,103d999f-06f2-48a3-9d77-0fdcc9b8b8fb
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/32,14ceae27-0356-4410-8a32-07f1d99983af
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,13,e295abf6-97a9-4f65-90d8-120044cfcd00
Telangana,Adilabad,Adilabad Rural,Belluri,569009,14,4352e159-9ec4-43a9-bc71-faba713aee71
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,103,0bf3207e-62e9-4abd-ab2d-85e70ba9fe18
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,38/1,2c3cb4ef-7387-4a68-ab33-f716e0819e82
Telangana,Adilabad,Adilabad Rural,Tippa,569013,2,bc1cf4cd-ef01-4f17-88b5-6376fb290db2
Telangana,Adilabad,Adilabad Rural,Takli,568988,12,d1c274f2-36d0-4204-b11b-0f251ff123a7
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/28,ed30281a-65f6-45f4-9882-0568fff9f76d
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,39,00c3ef09-cf5c-42c7-b4dd-33f9f1cfa2a6
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,52,0dbae810-3e58-4d30-98a3-c51a911ff73c
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,29,2cc75e47-b2d8-4666-b8b5-c831597046d4
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,92/7,a6caad3f-9228-4fbc-ad11-8a54d1114c19
Telangana,Adilabad,Adilabad Rural,Ramai,568990,34,a8a85ea8-c522-469e-96a3-b20a3bf1d9ae
Telangana,Adilabad,Adilabad Rural,Belluri,569009,17,f265da92-b0ed-4a60-bcfd-178a3fac532c
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,37/1,4e921317-9991-4567-90a3-0e1f8eadb95a
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/6,4a5ed296-d818-4462-84e8-250204879251
Telangana,Adilabad,Adilabad Rural,Takli,568988,9/4,54ccba2b-73ed-4d1f-a4ff-75476fe2be0b
Telangana,Adilabad,Adilabad Rural,Takli,568988,22,d1ecec2d-f6fe-4961-b99a-d9141373087f
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,32/16,416e1996-8838-4f32-959c-58c01f0b67fe
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,1,faa91f29-b7ef-42e3-866f-1dec5ed707ff
Telangana,Adilabad,Adilabad Rural,Pippaldhari,569007,12/5,0c440387-a3ab-4b40-9a84-edde54b5bfe2
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,32,91013d09-5e21-4b4e-9068-6f43ad9769da
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,83,e6cbd498-d3d7-4eb2-9e9a-70555f5463fd
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,51,5ff5b3eb-3fcc-4549-8ac3-0c8e0b5ac132
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,99,4d192938-1710-43cc-96e0-ec44a8b61119
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,38/3,f1ccc0d2-ace0-4a12-a3f9-54e4d1cf080c
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,67,d4539935-aa26-40ea-994d-a61c53685bfc
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,17/4,9794538c-b32b-465c-846c-07037e7f7e40
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,74/1,fa27ec6e-e1b1-469a-b07d-0d6fe0cd3182
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,4,681c1d34-36b6-4f3c-813b-ae5dfbb2ce7a
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,18,9a4e42df-afb0-4230-b374-1c7d032b0105
Telangana,Adilabad,Adilabad Rural,Takli,568988,49/436,d87002c3-b6d9-497f-b7f2-92510b30e411
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,23,939d5850-bec5-45d0-86cf-e1f39fc6fb39
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,112,ee5a6e6a-78a5-4104-8ed3-c801f8997fda
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,98,2ab27759-a4b4-4cfd-867b-bd024273c63b
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,82,40e700b5-ba35-411e-af70-16dd5641c051
Telangana,Adilabad,Adilabad Rural,Ramai,568990,46,55591106-43ce-482b-b6d9-e102d926858e
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,63/3,3885cdcf-b424-4a20-aefa-0e859a67b0e2
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,95,4432c231-9ff1-49a2-92a6-12bd02644002
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,118,ac0090d9-bee2-42df-a6b4-cf5ea7f12a24
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,38/3,fc925e2a-0955-4cd1-b081-6f52fd39898e
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,87,bc14f541-98dc-4d94-a430-2a02c21a6b8c
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,53,6dcd2e74-d8be-46a6-bf73-df2d9e40feff
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,27/2,e8d53845-0520-4778-bb2a-3dbba92a5018
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,55,636eea96-4714-41db-850e-ba440f542b9a
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,33,4a6dec54-4255-4854-8b2d-70104b431151
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,91/1,e2bcaae9-7363-4746-8e1d-aef5427fb242
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,24/1,a729ff09-3375-4bed-a36c-c73eaceca16d
Telangana,Adilabad,Adilabad Rural,Ramai,568990,17,dc9611c4-7db6-42f7-b38b-a2e796d99204
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,6,6b8d5929-294c-42f4-934b-a7c6d47d88c3
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,o/131582,80bded84-0fdc-4717-a287-93d78fa323d3
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,33,fdad756b-c4d0-4ab1-bba5-e2d105702000
Telangana,Adilabad,Adilabad Rural,Wanwat,569008,19,a5c778d6-9722-4d7c-8684-73985f11f852
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/37,745b905e-9c38-4965-a4aa-c0700e7ea104
Telangana,Adilabad,Adilabad Rural,Arli (Buzurg),568987,2,b35cc1ba-85c9-49cc-aefd-65b2fa636115
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,50,e789f057-51da-4d26-be2e-1b4cde8b9000
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,26,99bbea3b-0c23-40bb-930d-e3c6dc5ef2e6
Telangana,Adilabad,Adilabad Rural,Ramai,568990,64,fa4a1c32-5650-49bc-9a4a-9557f7634ee1
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,2,89124a3a-c653-4a66-8c31-fbd18f9b6a74
Telangana,Adilabad,Adilabad Rural,Hattigutta,569012,2,67a07e82-793e-4fcf-b6f2-8c70a2f17549
Telangana,Adilabad,Adilabad Rural,Khandala,569010,4,18a856d1-53ae-4db9-b28c-c1c0c5e888c0
Telangana,Adilabad,Adilabad Rural,Ramai,568990,44,c526ac16-5aa2-4a0b-ad59-622b151c8499
Telangana,Adilabad,Adilabad Rural,Ramai,568990,3,a5af9466-3ab5-428f-b702-2e639d630728
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/36,def663c5-774b-4838-9435-cd1b7849fc93
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,84,92ee1db5-49e1-4ad1-b6fa-fd92c5d25220
Telangana,Adilabad,Adilabad Rural,Takli,568988,27,b0b94820-6b1c-4e87-882b-a103b06c7613
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,20,03a6c90c-47fd-4dac-941d-9728647fa7d6
Telangana,Adilabad,Adilabad Rural,Lokari,569000,o/131923,e82b06f7-0a44-4fb9-a226-cfb39d6ed9dd
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/12,5770fa1e-e6e4-4995-a58b-113381ca19dc
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,32,53d10bcb-a63b-42fd-9b0c-568e55a1d839
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/6/1,2b320d46-a801-40b2-a6bd-4519035d3193
Telangana,Adilabad,Adilabad Rural,Ganeshpur,568984,22,d9a2bb71-e56e-432a-8792-4d1dc4c4bdfd
Telangana,Adilabad,Adilabad Rural,Khandala,569010,24,16e9b220-c77b-4c55-ba5b-3df312805b86
Telangana,Adilabad,Adilabad Rural,Khandala,569010,8,044b3b5f-2a80-4ad3-91c9-058c026d65ac
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,37/1,1c1e7ae7-fe46-4b79-a978-034ba730f6ec
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,26,a2f203a7-5272-4563-903e-39c60c7c0344
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,34,9eb0c2c2-11fb-47f5-8030-4ca18180c05b
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,40/25,14faa8d8-9aab-4207-85e8-b6f6dc7c7f5e
Telangana,Adilabad,Adilabad Rural,Mallapur,568977,o/128966,7817f08d-f003-4a26-8197-c02930a9b403
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,57,3ab771d1-4d61-452b-ae7f-bed91406410f
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,33,13e4cda6-ac5f-4313-9331-526fda10baf3
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,1/1,f6d5901d-899b-472c-b0cb-be0fd43fd17f
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,o/129003,29d6ba79-9f02-432e-9d8d-4f4a3050da5f
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/9/1,eec27e50-4f88-4bfc-9272-330a924731bb
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,11,0ccc1920-c7f0-4390-84c1-615b6839591c
Telangana,Adilabad,Adilabad Rural,Ramai,568990,7,954bd24d-d0dc-42e5-9a17-855309b3cccd
Telangana,Adilabad,Adilabad Rural,Rampoor (Royati),568981,o/130629,66f1541e-e635-4e48-9e5a-248db7c82178
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,12,96886410-105d-4194-9e68-9bbd75863a0e
Telangana,Adilabad,Adilabad Rural,Tippa,569013,1,d0c1a3fe-5a1a-4b59-9311-debd1bae8b41
Telangana,Adilabad,Adilabad Rural,Pochera,568979,14/2,8bf4d64c-8b74-404e-8ad7-11a85e355969
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,40,9347f345-bbd3-42d1-838e-de86c1d9e763
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,19,f309d8b9-02f0-43f3-9a28-3b66bbba08bb
Telangana,Adilabad,Adilabad Rural,Pochera,568979,12,c9a3dd70-93d8-4e39-b29c-9eb4083f8ae5
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,16,c53235d4-f597-4328-b5ea-57368623bee5
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,2/1,960bbe7e-ba4d-4158-be4f-83a258ceca58
Telangana,Adilabad,Adilabad Rural,Anukunta,568993,11,026689f5-8d40-4989-ba4f-a0fc1b28ec25
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,28,e748b1f5-1f46-45fd-b9df-0f84bf1a6af4
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,63/1,9eba97c9-79fe-408f-948d-bc3738c91095
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,81,a00b76d8-0170-41b4-85a8-1b2473b5f6be
Telangana,Adilabad,Adilabad Rural,Ramai,568990,50,0bbc0536-9441-484a-8d7b-0490f7bf0007
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,91,6f52dcd8-b5e5-4e91-8549-f150290867dc
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,163,8cd5f43a-e35f-4bf7-b9fa-1ac9aad3cf5c
Telangana,Adilabad,Adilabad Rural,Burnoor,568999,13/70,a531976b-8467-4dde-a3b1-0de32a7d3788
Telangana,Adilabad,Adilabad Rural,Ankapur,569005,12,c9932936-8da8-4e36-8bc7-15ddb2eec949
Telangana,Adilabad,Adilabad Rural,Bheemseri,568982,47,6d7d56fa-0641-4646-971d-8f19589489bf
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,59,cbdf5cf6-e8f8-45f4-b2f6-c3c43f168e19
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,99/3,11a96eb9-903f-41ec-83eb-0424f1e2cefe
Telangana,Adilabad,Adilabad Rural,Maleborgaon,569003,5/1,98a0d44d-7c86-47eb-a173-4bad532b5ea5
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,48,c5cf8533-50da-49dc-aef0-ba7a3dd2934a
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,107,71989659-12ef-448d-b2fa-89bd17c241d5
Telangana,Adilabad,Adilabad Rural,Taroda (Srimath),568980,15,f3095121-64f5-4371-a84f-4fc81a13fb20
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,15/12,b7d6c94d-8958-4b64-bc29-0d62da3fa314
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,47,aadabbe2-9325-4b06-a684-2e3ad04b8fb0
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,37,d39813ef-c2f5-4b4b-b7a7-1ad6442d2cbb
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,22,87c47279-f3be-4446-b8d8-c0b866a810b1
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,82,ed2f5c3e-3554-4db8-bdab-0abb3d581a0b
Telangana,Adilabad,Adilabad Rural,Ramai,568990,72,570dbb70-1a2a-40aa-bb89-8c82abc51f02
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,15/5,73fdeccc-98a1-4772-8804-bdd0bc222e6e
Telangana,Adilabad,Adilabad Rural,Belluri,569009,57,29733499-2e70-4add-92b2-b40e0d67384a
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,52,a9fb5953-5136-481e-9dc6-0a64620732ce
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/16,e9d77a22-2247-4836-864a-1b04495b06c4
Telangana,Adilabad,Adilabad Rural,Dimma,568978,22,3a083b2e-b14f-493c-a767-696da9ae44ad
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,10,af8067a9-bf73-4ab2-8724-4ebf08d634d9
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,100,601124c6-1888-450f-9704-b753c7bd50ff
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,26/3,fa2128b3-739a-45c1-9ed8-9b84d7853e1d
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,14,4d73cc8a-546d-47f8-b109-dfb97502e85a
Telangana,Adilabad,Adilabad Rural,Landasangvi,568985,28,80cdf0e7-232d-47b4-a87c-c5fa05715ead
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,93/2,73f7f419-7275-44ea-9750-3a51011c2843
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,191/7,03b054db-38ad-4422-8b40-07221a064a18
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,22,f7204085-d59b-4658-81e7-43d8ba49b011
Telangana,Adilabad,Adilabad Rural,Jamdapur,568976,16/1,5f616e80-655d-46a4-aa42-9852b6bbbb72
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,o/129292,c94dadce-4bbf-416a-8cad-3e49771a96be
Telangana,Adilabad,Adilabad Rural,Ramai,568990,1,fa4c34a3-8b9f-496d-adde-d3054c1edf32
Telangana,Adilabad,Adilabad Rural,Belluri,569009,o/132733,6779c818-3208-489e-9b97-308666e3cd98
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,39,d8cc1fc9-5db6-4066-bedc-89c2ba9e1cea
Telangana,Adilabad,Adilabad Rural,Pochera,568979,29/1,4c7b93b0-78e9-4e2b-89ca-97f3dd5a3dcb
Telangana,Adilabad,Adilabad Rural,Takli,568988,20,5e81ea66-49ac-4d27-86fb-bf5470f4da12
Telangana,Adilabad,Adilabad Rural,Belluri,569009,12,aa497645-908c-4c73-94f2-7c5f14ceee20
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,64,d1f4f634-732e-418d-a7c8-11ba70f5f1ab
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,46,4e89358d-59b5-4bba-8abd-49d4348bd350
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/108,fbbf0b9a-6854-46cd-909c-acdfa66debd4
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,56,ae566278-e3ec-4fad-b381-d49c6aabcad4
Telangana,Adilabad,Adilabad Rural,Tantoli,568997,62,8df872ef-e9df-4b17-92b2-54093b03cc75
Telangana,Adilabad,Adilabad Rural,Ankoli,569001,48,dd140a48-72dc-4f39-9f3b-33425ab5f4dc
Telangana,Adilabad,Adilabad Rural,Kachkanti,568996,1/1,168946ee-6e15-41e0-9e32-e589ed2567f3
Telangana,Adilabad,Adilabad Rural,Chinchughat,569004,11,35e92f44-02e0-4a20-b013-3ac8efc63cd5
Telangana,Adilabad,Adilabad Rural,Lokari,569000,6/2,231c8a86-892d-4d24-8f55-74e30aa2a706
Telangana,Adilabad,Adilabad Rural,Khandala,569010,33/11,81e1ae64-ae37-4e12-b23a-82dcaf966b59
Telangana,Adilabad,Adilabad Rural,Yapalguda,568992,73/61,ee2ae2a2-8805-4713-ba5e-3c2fa8e2432a
Telangana,Adilabad,Adilabad Rural,Chichdhari,569016,35,d256642f-8318-40b6-bd41-7e458c3ae9d6
Telangana,Adilabad,Adilabad Rural,Ramai,568990,28,067930a9-efd7-4554-a574-cf9e60eb4a91
Telangana,Adilabad,Adilabad Rural,Nishaghat,568986,36,7354f4b9-4aa0-489f-82ce-33c8a753c47c
Telangana,Adilabad,Adilabad Rural,Dimma,568978,16,6632d54a-c97c-4b0f-ad7b-0828e95abb98
Telangana,Adilabad,Adilabad Rural,Chanda -T,568983,52,ef7ea941-cd0d-42c1-9dc2-edc5a50b6cec
